user_id,question_id,role,competency,skill_group,question_type,difficulty_label,difficulty,quality_score,skill_before,skill_after,timestamp,session_order
u_0487,DE_OB_235,DE,DATABASE_INTERNALS,DATABASE_INTERNALS,PRACTICE,EASY,0.3,2,0.6303,0.6598,2025-01-25 23:44:00,17
u_0487,GEN_DE_PIPELINES_032,DE,DATA_PIPELINE,DATA_PIPELINE,THEORY,MEDIUM,0.55,0,0.6348,0.6335,2025-01-25 23:50:00,18
u_0487,GEN_DE_PIPELINES_013,DE,DATA_PIPELINE,DATA_PIPELINE,THEORY,MEDIUM,0.55,0,0.6335,0.6323,2025-01-25 23:57:00,19
u_0487,GEN_DE_SYSTEM_029,DE,SYSTEM_ARCHITECTURE,SYSTEM_ARCHITECTURE,THEORY,EASY,0.3,0,0.4948,0.4939,2025-01-26 00:04:00,20
u_0487,GEN_DE_SYSTEM_089,DE,SYSTEM_ARCHITECTURE,SYSTEM_ARCHITECTURE,THEORY,EASY,0.3,2,0.4939,0.5343,2025-01-26 00:09:00,21
u_0487,GEN_DE_PIPELINES_015,DE,DATA_PIPELINE,DATA_PIPELINE,THEORY,MEDIUM,0.55,2,0.6323,0.6617,2025-01-26 00:17:00,22
u_0487,GEN_DE_PIPELINES_027,DE,DATA_PIPELINE,DATA_PIPELINE,THEORY,MEDIUM,0.55,2,0.6617,0.6887,2025-01-26 00:25:00,23
u_0487,GEN_DE_PIPELINES_035,DE,DATA_PIPELINE,DATA_PIPELINE,THEORY,MEDIUM,0.55,1,0.6887,0.7136,2025-01-26 00:30:00,24
u_0487,DE_OB_338,DE,DATA_ARCHITECTURE_MODELING,DATA_ARCHITECTURE_MODELING,CODING,MEDIUM,0.55,2,0.568,0.6026,2025-01-26 00:33:00,25
u_0487,DE_OB_379,DE,DATA_ARCHITECTURE_MODELING,DATA_ARCHITECTURE_MODELING,THEORY,MEDIUM,0.55,2,0.6026,0.6344,2025-01-26 00:38:00,26
u_0487,GEN_DE_DATA_ARCHITECTURE_011,DE,DATA_ARCHITECTURE_MODELING,ARCH_DATA_ARCHITECTURE,THEORY,MEDIUM,0.55,1,0.6344,0.6636,2025-01-26 00:45:00,27
u_0487,DE_OB_085,DE,BIG_DATA_CLOUD_TOOLS,BIG_DATA_CLOUD_TOOLS,THEORY,MEDIUM,0.55,1,0.5683,0.6029,2025-01-26 00:48:00,28
u_0487,GEN_DE_SYSTEM_018,DE,BIG_DATA_CLOUD_TOOLS,BIG_DATA_CLOUD_TOOLS,THEORY,MEDIUM,0.55,0,0.6029,0.6017,2025-01-26 00:54:00,29
u_0487,GEN_DE_SYSTEM_061,DE,BIG_DATA_CLOUD_TOOLS,BIG_DATA_CLOUD_TOOLS,THEORY,MEDIUM,0.55,1,0.6017,0.6335,2025-01-26 00:59:00,30
u_0487,GEN_DE_SYSTEM_032,DE,BIG_DATA_CLOUD_TOOLS,BIG_DATA_CLOUD_TOOLS,THEORY,MEDIUM,0.55,0,0.6335,0.6323,2025-01-26 01:04:00,31
u_0487,DE_OB_143,DE,BIG_DATA_CLOUD_TOOLS,BIG_DATA_CLOUD_TOOLS,THEORY,MEDIUM,0.55,2,0.6323,0.6617,2025-01-26 01:12:00,32
u_0487,DE_OB_296,DE,DATABASE_INTERNALS,DATABASE_INTERNALS,PRACTICE,MEDIUM,0.55,0,0.6598,0.6585,2025-01-26 01:15:00,33
u_0487,DE_OB_401,DE,SYSTEM_ARCHITECTURE,SYSTEM_ARCHITECTURE,THEORY,MEDIUM,0.55,0,0.5343,0.5333,2025-01-26 01:21:00,34
u_0487,DE_OB_250,DE,DATABASE_INTERNALS,DATABASE_INTERNALS,PRACTICE,MEDIUM,0.55,1,0.6585,0.6858,2025-01-26 01:28:00,35
u_0487,GEN_DE_SYSTEM_044,DE,SYSTEM_ARCHITECTURE,SYSTEM_ARCHITECTURE,THEORY,MEDIUM,0.55,1,0.5333,0.5706,2025-01-26 01:32:00,36
u_0487,GEN_DE_CLOUD_STORAGE_014,DE,BIG_DATA_CLOUD_TOOLS,BIG_DATA_CLOUD_TOOLS,THEORY,HARD,0.8,0,0.6617,0.6604,2025-01-26 01:38:00,37
u_0487,GEN_DE_DATA_ARCHITECTURE_024,DE,DATA_ARCHITECTURE_MODELING,ARCH_DATA_ARCHITECTURE,THEORY,HARD,0.8,0,0.6636,0.6623,2025-01-26 01:42:00,38
u_0487,DE_OB_404,DE,SYSTEM_ARCHITECTURE,SYSTEM_ARCHITECTURE,THEORY,HARD,0.8,1,0.5706,0.605,2025-01-26 01:47:00,39
u_0487,GEN_DE_SYSTEM_085,DE,SYSTEM_ARCHITECTURE,SYSTEM_ARCHITECTURE,THEORY,HARD,0.8,0,0.605,0.6038,2025-01-26 01:55:00,40
u_0360,DE_OB_013,DE,DATA_PIPELINE,DATA_PIPELINE,THEORY,EASY,0.3,0,0.211,0.2106,2024-10-28 21:39:00,1
u_0360,DE_OB_002,DE,DATA_PIPELINE,DATA_PIPELINE,THEORY,EASY,0.3,1,0.2106,0.2737,2024-10-28 21:44:00,2
u_0360,GEN_DE_PIPELINES_028,DE,DATA_PIPELINE,DATA_PIPELINE,THEORY,EASY,0.3,1,0.2737,0.3318,2024-10-28 21:49:00,3
u_0360,DE_OB_020,DE,DATA_PIPELINE,DATA_PIPELINE,THEORY,EASY,0.3,2,0.3318,0.3853,2024-10-28 21:56:00,4
u_0360,DE_OB_310,DE,DATA_ARCHITECTURE_MODELING,DATA_ARCHITECTURE_MODELING,THEORY,EASY,0.3,1,0.251,0.3109,2024-10-28 22:03:00,5
u_0360,DE_OB_017,DE,DATA_PIPELINE,DATA_PIPELINE,THEORY,EASY,0.3,2,0.3853,0.4345,2024-10-28 22:09:00,6
u_0360,GEN_DE_SYSTEM_021,DE,BIG_DATA_CLOUD_TOOLS,BIG_DATA_CLOUD_TOOLS,THEORY,EASY,0.3,0,0.273,0.2725,2024-10-28 22:13:00,7
u_0360,DE_OB_381,DE,DATA_ARCHITECTURE_MODELING,DATA_ARCHITECTURE_MODELING,THEORY,EASY,0.3,2,0.3109,0.366,2024-10-28 22:21:00,8
u_0360,CONV_TF_0072,DE,BIG_DATA_CLOUD_TOOLS,BIG_DATA_CLOUD_TOOLS,TRUE_FALSE,EASY,0.3,0,0.2725,0.2719,2024-10-28 22:25:00,9
u_0360,DE_OB_093,DE,BIG_DATA_CLOUD_TOOLS,BIG_DATA_CLOUD_TOOLS,THEORY,EASY,0.3,1,0.2719,0.3302,2024-10-28 22:33:00,10
u_0360,DE_OB_297,DE,DATABASE_INTERNALS,DATABASE_INTERNALS,PRACTICE,EASY,0.3,0,0.108,0.1078,2024-10-28 22:41:00,11
u_0360,DE_OB_289,DE,DATABASE_INTERNALS,DATABASE_INTERNALS,PRACTICE,EASY,0.3,0,0.1078,0.1076,2024-10-28 22:44:00,12
u_0360,GEN_DE_DATABASES_030,DE,DATABASE_INTERNALS,DATABASE_INTERNALS,THEORY,EASY,0.3,0,0.1076,0.1074,2024-10-28 22:49:00,13
u_0360,DE_OB_405,DE,SYSTEM_ARCHITECTURE,SYSTEM_ARCHITECTURE,THEORY,EASY,0.3,0,0.227,0.2265,2024-10-28 22:53:00,14
u_0360,GEN_DE_SYSTEM_069,DE,SYSTEM_ARCHITECTURE,SYSTEM_ARCHITECTURE,THEORY,EASY,0.3,1,0.2265,0.2884,2024-10-28 22:57:00,15
u_0360,GEN_DE_SYSTEM_077,DE,SYSTEM_ARCHITECTURE,SYSTEM_ARCHITECTURE,THEORY,EASY,0.3,0,0.2884,0.2878,2024-10-28 23:03:00,16
u_0360,DE_OB_199,DE,DATABASE_INTERNALS,DATABASE_INTERNALS,PRACTICE,EASY,0.3,1,0.1074,0.1788,2024-10-28 23:09:00,17
u_0360,GEN_DE_PIPELINES_025,DE,DATA_PIPELINE,DATA_PIPELINE,THEORY,MEDIUM,0.55,0,0.4345,0.4336,2024-10-28 23:13:00,18
u_0360,DE_OB_016,DE,DATA_PIPELINE,DATA_PIPELINE,THEORY,MEDIUM,0.55,0,0.4336,0.4327,2024-10-28 23:17:00,19
u_0360,CONV_TF_0056,DE,DATA_ARCHITECTURE_MODELING,DATA_ARCHITECTURE_MODELING,TRUE_FALSE,MEDIUM,0.55,0,0.366,0.3653,2024-10-28 23:23:00,20
u_0360,DE_OB_348,DE,DATA_ARCHITECTURE_MODELING,DATA_ARCHITECTURE_MODELING,THEORY,MEDIUM,0.55,2,0.3653,0.4161,2024-10-28 23:27:00,21
u_0360,DE_OB_396,DE,DATA_ARCHITECTURE_MODELING,DATA_ARCHITECTURE_MODELING,THEORY,MEDIUM,0.55,2,0.4161,0.4628,2024-10-28 23:34:00,22
u_0360,GEN_DE_DATA_ARCHITECTURE_013,DE,DATA_ARCHITECTURE_MODELING,DATA_ARCHITECTURE_MODELING,THEORY,MEDIUM,0.55,0,0.4628,0.4619,2024-10-28 23:41:00,23
u_0360,DE_OB_395,DE,DATA_ARCHITECTURE_MODELING,DATA_ARCHITECTURE_MODELING,THEORY,MEDIUM,0.55,1,0.4619,0.5049,2024-10-28 23:48:00,24
u_0360,DE_OB_143,DE,BIG_DATA_CLOUD_TOOLS,BIG_DATA_CLOUD_TOOLS,THEORY,MEDIUM,0.55,0,0.3302,0.3295,2024-10-28 23:56:00,25
u_0360,CONV_TF_0073,DE,BIG_DATA_CLOUD_TOOLS,BIG_DATA_CLOUD_TOOLS,TRUE_FALSE,MEDIUM,0.55,0,0.3295,0.3288,2024-10-29 00:01:00,26
u_0360,GEN_DE_CLOUD_STORAGE_010,DE,BIG_DATA_CLOUD_TOOLS,BIG_DATA_CLOUD_TOOLS,THEORY,MEDIUM,0.55,1,0.3288,0.3825,2024-10-29 00:09:00,27
u_0360,GEN_DE_DATA_ARCHITECTURE_025,DE,DATA_ARCHITECTURE_MODELING,DATA_ARCHITECTURE_MODELING,THEORY,MEDIUM,0.55,1,0.5049,0.5445,2024-10-29 00:14:00,28
u_0360,DE_OB_080,DE,BIG_DATA_CLOUD_TOOLS,BIG_DATA_CLOUD_TOOLS,THEORY,MEDIUM,0.55,2,0.3825,0.4319,2024-10-29 00:18:00,29
u_0360,DE_OB_273,DE,DATABASE_INTERNALS,DATABASE_INTERNALS,CODING,MEDIUM,0.55,0,0.1788,0.1784,2024-10-29 00:24:00,30
u_0360,GEN_DE_SYSTEM_061,DE,BIG_DATA_CLOUD_TOOLS,BIG_DATA_CLOUD_TOOLS,THEORY,MEDIUM,0.55,0,0.4319,0.4311,2024-10-29 00:27:00,31
u_0360,DE_OB_269,DE,DATABASE_INTERNALS,DATABASE_INTERNALS,PRACTICE,MEDIUM,0.55,0,0.1784,0.1781,2024-10-29 00:33:00,32
u_0360,GEN_DE_SYSTEM_087,DE,SYSTEM_ARCHITECTURE,SYSTEM_ARCHITECTURE,THEORY,MEDIUM,0.55,0,0.2878,0.2873,2024-10-29 00:41:00,33
u_0360,DE_OB_402,DE,SYSTEM_ARCHITECTURE,SYSTEM_ARCHITECTURE,THEORY,MEDIUM,0.55,0,0.2873,0.2867,2024-10-29 00:44:00,34
u_0360,GEN_DE_SYSTEM_044,DE,SYSTEM_ARCHITECTURE,SYSTEM_ARCHITECTURE,THEORY,MEDIUM,0.55,0,0.2867,0.2861,2024-10-29 00:50:00,35
u_0360,DE_OB_003,DE,DATA_PIPELINE,DATA_PIPELINE,THEORY,HARD,0.8,0,0.4327,0.4319,2024-10-29 00:53:00,36
u_0360,GEN_DE_DATABASES_051,DE,DATABASE_INTERNALS,DATABASE_INDEXING,THEORY,HARD,0.8,0,0.1781,0.1777,2024-10-29 01:01:00,37
u_0360,DE_OB_403,DE,SYSTEM_ARCHITECTURE,SYSTEM_ARCHITECTURE,THEORY,HARD,0.8,0,0.2861,0.2855,2024-10-29 01:09:00,38
u_0360,GEN_DE_DATABASES_046,DE,DATABASE_INTERNALS,DATABASE_INDEXING,THEORY,HARD,0.8,0,0.1777,0.1773,2024-10-29 01:17:00,39
u_0360,GEN_DE_SYSTEM_075,DE,SYSTEM_ARCHITECTURE,SYSTEM_ARCHITECTURE,THEORY,HARD,0.8,0,0.2855,0.285,2024-10-29 01:22:00,40
u_0333,CONV_FB_0045,DS,ALGORITHM_THEORY,ALGORITHM_THEORY,FILL_BLANK,EASY,0.3,2,0.584,0.6173,2024-12-28 14:08:00,1
u_0333,DS_GH_006,DS,EVALUATION_METRICS,EVALUATION_METRICS,THEORY,EASY,0.3,2,0.687,0.712,2024-12-28 14:16:00,2
u_0333,DS_GH_087,DS,ALGORITHM_THEORY,ALGORITHM_THEORY,THEORY,EASY,0.3,2,0.6173,0.6479,2024-12-28 14:23:00,3
u_0333,CONV_FB_0075,DS,ALGORITHM_THEORY,ALGORITHM_THEORY,FILL_BLANK,EASY,0.3,2,0.6479,0.6761,2024-12-28 14:29:00,4
u_0333,GEN_DS_DATA_ENG_DS_040,DS,DATA_PREPROCESSING,DATA_PREPROCESSING,THEORY,EASY,0.3,2,0.518,0.5566,2024-12-28 14:37:00,5
u_0333,GEN_DS_DATA_ENG_DS_006,DS,DATA_PREPROCESSING,DATA_PREPROCESSING,THEORY,EASY,0.3,2,0.5566,0.592,2024-12-28 14:42:00,6
u_0333,GEN_DS_NLP_010,DS,NLP,NLP,THEORY,EASY,0.3,1,0.349,0.4011,2024-12-28 14:47:00,7
u_0333,DS_GH_092,DS,TIME_SERIES,TIME_SERIES,THEORY,EASY,0.3,2,0.402,0.4498,2024-12-28 14:51:00,8
u_0333,GEN_DS_MLOPS_TS_056,DS,TIME_SERIES,ML_TIME_SERIES,THEORY,EASY,0.3,2,0.4498,0.4939,2024-12-28 14:57:00,9
u_0333,GEN_DS_MLOPS_TS_036,DS,TIME_SERIES,ML_TIME_SERIES,THEORY,EASY,0.3,2,0.4939,0.5343,2024-12-28 15:02:00,10
u_0333,GEN_DS_MLOPS_TS_051,DS,TIME_SERIES,ML_TIME_SERIES,THEORY,EASY,0.3,1,0.5343,0.5716,2024-12-28 15:08:00,11
u_0333,DS_YH_037,DS,DEEP_LEARNING,DEEP_LEARNING,THEORY,EASY,0.3,1,0.453,0.4968,2024-12-28 15:14:00,12
u_0333,GEN_DS_MLOPS_TS_021,DS,MLOPS,MLOPS,THEORY,EASY,0.3,0,0.546,0.5449,2024-12-28 15:17:00,13
u_0333,DS_GH_086,DS,ALGORITHM_THEORY,ALGORITHM_THEORY,THEORY,MEDIUM,0.55,1,0.6761,0.702,2024-12-28 15:22:00,14
u_0333,GEN_DS_EVALUATION_022,DS,EVALUATION_METRICS,EVALUATION_METRICS,THEORY,MEDIUM,0.55,0,0.712,0.7106,2024-12-28 15:30:00,15
u_0333,GEN_DS_EVALUATION_010,DS,EVALUATION_METRICS,EVALUATION_METRICS,THEORY,MEDIUM,0.55,1,0.7106,0.7338,2024-12-28 15:35:00,16
u_0333,DS_GH_129,DS,ALGORITHM_THEORY,ALGORITHM_THEORY,CODING,MEDIUM,0.55,0,0.702,0.7006,2024-12-28 15:42:00,17
u_0333,DS_YH_086,DS,EVALUATION_METRICS,EVALUATION_METRICS,THEORY,MEDIUM,0.55,2,0.7338,0.7551,2024-12-28 15:48:00,18
u_0333,GEN_DS_EVALUATION_003,DS,EVALUATION_METRICS,EVALUATION_METRICS,THEORY,MEDIUM,0.55,2,0.7551,0.7747,2024-12-28 15:52:00,19
u_0333,DS_GH_042,DS,DEEP_LEARNING,DEEP_LEARNING,THEORY,MEDIUM,0.55,0,0.4968,0.4958,2024-12-28 15:56:00,20
u_0333,DS_GH_081,DS,DATA_PREPROCESSING,DATA_PREPROCESSING,THEORY,MEDIUM,0.55,0,0.592,0.5909,2024-12-28 16:00:00,21
u_0333,DS_GH_048,DS,DEEP_LEARNING,DEEP_LEARNING,THEORY,MEDIUM,0.55,0,0.4958,0.4948,2024-12-28 16:04:00,22
u_0333,GEN_DS_NLP_036,DS,NLP,NLP,THEORY,MEDIUM,0.55,2,0.4011,0.449,2024-12-28 16:10:00,23
u_0333,CONV_FB_0026,DS,DEEP_LEARNING,DEEP_LEARNING,FILL_BLANK,MEDIUM,0.55,0,0.4948,0.4938,2024-12-28 16:16:00,24
u_0333,DS_GH_069,DS,NLP,NLP,THEORY,MEDIUM,0.55,0,0.449,0.4481,2024-12-28 16:22:00,25
u_0333,GEN_DS_MLOPS_TS_052,DS,TIME_SERIES,ML_TIME_SERIES,THEORY,MEDIUM,0.55,1,0.5716,0.6059,2024-12-28 16:25:00,26
u_0333,GEN_DS_DATA_ENG_DS_033,DS,DATA_PREPROCESSING,DATA_PREPROCESSING,THEORY,MEDIUM,0.55,1,0.5909,0.6236,2024-12-28 16:28:00,27
u_0333,GEN_DS_MLOPS_TS_019,DS,MLOPS,MLOPS,THEORY,MEDIUM,0.55,2,0.5449,0.5813,2024-12-28 16:33:00,28
u_0333,GEN_DS_MLOPS_TS_007,DS,MLOPS,MLOPS,THEORY,MEDIUM,0.55,2,0.5813,0.6148,2024-12-28 16:41:00,29
u_0333,DS_GH_052,DS,ALGORITHM_THEORY,ALGORITHM_THEORY,THEORY,MEDIUM,0.55,0,0.7006,0.6992,2024-12-28 16:47:00,30
u_0333,DS_YH_007,DS,ALGORITHM_THEORY,ALGORITHM_THEORY,THEORY,MEDIUM,0.55,2,0.6992,0.7232,2024-12-28 16:53:00,31
u_0333,GEN_DS_EVALUATION_006,DS,EVALUATION_METRICS,EVALUATION_METRICS,THEORY,MEDIUM,0.55,2,0.7747,0.7927,2024-12-28 17:01:00,32
u_0333,GEN_DS_MLOPS_TS_091,DS,MLOPS,MLOPS,THEORY,MEDIUM,0.55,2,0.6148,0.6456,2024-12-28 17:08:00,33
u_0333,GEN_DS_NLP_014,DS,NLP,NLP,THEORY,HARD,0.8,0,0.4481,0.4472,2024-12-28 17:16:00,34
u_0333,GEN_DS_DATA_ENG_DS_007,DS,DATA_PREPROCESSING,DATA_PREPROCESSING,THEORY,HARD,0.8,1,0.6236,0.6537,2024-12-28 17:19:00,35
u_0333,GEN_DS_NLP_035,DS,NLP,NLP,THEORY,HARD,0.8,0,0.4472,0.4463,2024-12-28 17:25:00,36
u_0333,GEN_DS_DATA_ENG_DS_028,DS,DATA_PREPROCESSING,DATA_PREPROCESSING,THEORY,HARD,0.8,0,0.6537,0.6524,2024-12-28 17:31:00,37
u_0333,GEN_DS_DATA_ENG_DS_036,DS,DATA_PREPROCESSING,DATA_PREPROCESSING,THEORY,HARD,0.8,1,0.6524,0.6802,2024-12-28 17:39:00,38
u_0333,DS_YH_054,DS,DEEP_LEARNING,DEEP_LEARNING,THEORY,HARD,0.8,0,0.4938,0.4928,2024-12-28 17:45:00,39
u_0333,GEN_DS_MLOPS_TS_076,DS,MLOPS,MLOPS,THEORY,HARD,0.8,0,0.6456,0.6443,2024-12-28 17:50:00,40
u_0367,CONV_FB_0040,DE,DATA_PIPELINE,DATA_PIPELINE,FILL_BLANK,EASY,0.3,1,0.433,0.4784,2025-08-02 09:36:00,1
u_0367,CONV_TF_0058,DE,DATA_PIPELINE,DATA_PIPELINE,TRUE_FALSE,EASY,0.3,2,0.4784,0.5201,2025-08-02 09:39:00,2
u_0367,DE_OB_014,DE,DATA_PIPELINE,DATA_PIPELINE,THEORY,EASY,0.3,0,0.5201,0.5191,2025-08-02 09:46:00,3
u_0367,DE_OB_031,DE,DATA_PIPELINE,DATA_PIPELINE,THEORY,EASY,0.3,2,0.5191,0.5575,2025-08-02 09:53:00,4
u_0367,DE_OB_013,DE,DATA_PIPELINE,DATA_PIPELINE,THEORY,EASY,0.3,2,0.5575,0.5929,2025-08-02 09:59:00,5
u_0367,DE_OB_303,DE,DATA_ARCHITECTURE_MODELING,DATA_ARCHITECTURE_MODELING,THEORY,EASY,0.3,1,0.221,0.2833,2025-08-02 10:02:00,6
u_0367,CONV_TF_0005,DE,DATA_ARCHITECTURE_MODELING,DATA_ARCHITECTURE_MODELING,TRUE_FALSE,EASY,0.3,0,0.2833,0.2828,2025-08-02 10:05:00,7
u_0367,CONV_TF_0023,DE,DATA_PIPELINE,DATA_PIPELINE,TRUE_FALSE,EASY,0.3,2,0.5929,0.6255,2025-08-02 10:10:00,8
u_0367,DE_OB_058,DE,BIG_DATA_CLOUD_TOOLS,BIG_DATA_CLOUD_TOOLS,THEORY,EASY,0.3,1,0.324,0.3781,2025-08-02 10:18:00,9
u_0367,DE_OB_377,DE,DATA_ARCHITECTURE_MODELING,DATA_ARCHITECTURE_MODELING,THEORY,EASY,0.3,2,0.2828,0.3401,2025-08-02 10:25:00,10
u_0367,DE_OB_292,DE,DATABASE_INTERNALS,DATABASE_INTERNALS,PRACTICE,EASY,0.3,2,0.178,0.2438,2025-08-02 10:32:00,11
u_0367,CONV_TF_0071,DE,BIG_DATA_CLOUD_TOOLS,BIG_DATA_CLOUD_TOOLS,TRUE_FALSE,EASY,0.3,2,0.3781,0.4278,2025-08-02 10:38:00,12
u_0367,DE_OB_301,DE,DATABASE_INTERNALS,DATABASE_INTERNALS,PRACTICE,EASY,0.3,0,0.2438,0.2433,2025-08-02 10:43:00,13
u_0367,DE_OB_190,DE,DATABASE_INTERNALS,DATABASE_INTERNALS,PRACTICE,EASY,0.3,0,0.2433,0.2428,2025-08-02 10:47:00,14
u_0367,DE_OB_243,DE,DATABASE_INTERNALS,DATABASE_INTERNALS,PRACTICE,EASY,0.3,1,0.2428,0.3034,2025-08-02 10:52:00,15
u_0367,DE_OB_204,DE,DATABASE_INTERNALS,DATABASE_INTERNALS,PRACTICE,EASY,0.3,1,0.3034,0.3591,2025-08-02 10:55:00,16
u_0367,DE_OB_055,DE,BIG_DATA_CLOUD_TOOLS,BIG_DATA_CLOUD_TOOLS,THEORY,EASY,0.3,2,0.4278,0.4736,2025-08-02 11:03:00,17
u_0367,DE_OB_405,DE,SYSTEM_ARCHITECTURE,SYSTEM_ARCHITECTURE,THEORY,EASY,0.3,1,0.25,0.31,2025-08-02 11:07:00,18
u_0367,DE_OB_012,DE,DATA_PIPELINE,DATA_PIPELINE,THEORY,MEDIUM,0.55,2,0.6255,0.6555,2025-08-02 11:10:00,19
u_0367,DE_OB_379,DE,DATA_ARCHITECTURE_MODELING,DATA_ARCHITECTURE_MODELING,THEORY,MEDIUM,0.55,0,0.3401,0.3395,2025-08-02 11:16:00,20
u_0367,GEN_DE_DATA_ARCHITECTURE_013,DE,DATA_ARCHITECTURE_MODELING,DATA_ARCHITECTURE_MODELING,THEORY,MEDIUM,0.55,0,0.3395,0.3388,2025-08-02 11:21:00,21
u_0367,GEN_DE_SYSTEM_059,DE,SYSTEM_ARCHITECTURE,SYSTEM_ARCHITECTURE,THEORY,EASY,0.3,0,0.31,0.3094,2025-08-02 11:24:00,22
u_0367,DE_OB_232,DE,DATABASE_INTERNALS,DATABASE_INTERNALS,PRACTICE,EASY,0.3,1,0.3591,0.4104,2025-08-02 11:30:00,23
u_0367,GEN_DE_DATA_ARCHITECTURE_016,DE,DATA_ARCHITECTURE_MODELING,DATA_ARCHITECTURE_MODELING,THEORY,MEDIUM,0.55,1,0.3388,0.3917,2025-08-02 11:34:00,24
u_0367,DE_OB_082,DE,BIG_DATA_CLOUD_TOOLS,BIG_DATA_CLOUD_TOOLS,THEORY,MEDIUM,0.55,2,0.4736,0.5157,2025-08-02 11:41:00,25
u_0367,DE_OB_311,DE,DATA_ARCHITECTURE_MODELING,DATA_ARCHITECTURE_MODELING,THEORY,MEDIUM,0.55,0,0.3917,0.3909,2025-08-02 11:47:00,26
u_0367,GEN_DE_SYSTEM_043,DE,BIG_DATA_CLOUD_TOOLS,BIG_DATA_CLOUD_TOOLS,THEORY,MEDIUM,0.55,0,0.5157,0.5147,2025-08-02 11:54:00,27
u_0367,GEN_DE_CLOUD_STORAGE_040,DE,BIG_DATA_CLOUD_TOOLS,BIG_DATA_CLOUD_TOOLS,THEORY,MEDIUM,0.55,2,0.5147,0.5535,2025-08-02 11:58:00,28
u_0367,GEN_DE_SYSTEM_046,DE,BIG_DATA_CLOUD_TOOLS,BIG_DATA_CLOUD_TOOLS,THEORY,MEDIUM,0.55,2,0.5535,0.5892,2025-08-02 12:06:00,29
u_0367,GEN_DE_DATABASES_007,DE,DATABASE_INTERNALS,DATABASE_INTERNALS,THEORY,MEDIUM,0.55,0,0.4104,0.4095,2025-08-02 12:14:00,30
u_0367,GEN_DE_SYSTEM_031,DE,SYSTEM_ARCHITECTURE,SYSTEM_ARCHITECTURE,THEORY,MEDIUM,0.55,0,0.3094,0.3088,2025-08-02 12:20:00,31
u_0367,DE_OB_399,DE,SYSTEM_ARCHITECTURE,SYSTEM_ARCHITECTURE,THEORY,MEDIUM,0.55,0,0.3088,0.3081,2025-08-02 12:25:00,32
u_0367,GEN_DE_DATA_ARCHITECTURE_030,DE,DATA_ARCHITECTURE_MODELING,ARCH_DATA_ARCHITECTURE,THEORY,HARD,0.8,0,0.3909,0.3901,2025-08-02 12:29:00,33
u_0367,CONV_TF_0025,DE,DATA_PIPELINE,DATA_PIPELINE,TRUE_FALSE,HARD,0.8,0,0.6555,0.6541,2025-08-02 12:35:00,34
u_0367,DE_OB_095,DE,BIG_DATA_CLOUD_TOOLS,BIG_DATA_CLOUD_TOOLS,CODING,HARD,0.8,0,0.5892,0.5881,2025-08-02 12:38:00,35
u_0367,GEN_DE_DATABASES_001,DE,DATABASE_INTERNALS,DATABASE_INDEXING,THEORY,HARD,0.8,1,0.4095,0.4568,2025-08-02 12:45:00,36
u_0367,DE_OB_406,DE,SYSTEM_ARCHITECTURE,SYSTEM_ARCHITECTURE,THEORY,HARD,0.8,0,0.3081,0.3075,2025-08-02 12:50:00,37
u_0367,GEN_DE_SYSTEM_005,DE,SYSTEM_ARCHITECTURE,SYSTEM_ARCHITECTURE,THEORY,MEDIUM,0.55,0,0.3075,0.3069,2025-08-02 12:56:00,38
u_0367,DE_OB_397,DE,SYSTEM_ARCHITECTURE,SYSTEM_ARCHITECTURE,THEORY,HARD,0.8,0,0.3069,0.3063,2025-08-02 13:01:00,39
u_0367,GEN_DE_SYSTEM_075,DE,SYSTEM_ARCHITECTURE,SYSTEM_ARCHITECTURE,THEORY,HARD,0.8,0,0.3063,0.3057,2025-08-02 13:05:00,40
u_0102,DA_LZ_087,DA,SQL_DATABASE,SQL_DATABASE,PRACTICE,EASY,0.3,0,0.411,0.4102,2024-05-25 09:38:00,1
u_0102,DA_LZ_025,DA,SQL_DATABASE,SQL_DATABASE,CODING,EASY,0.3,2,0.4102,0.4574,2024-05-25 09:45:00,2
u_0102,CONV_FB_0046,DA,SQL_DATABASE,SQL_DATABASE,FILL_BLANK,EASY,0.3,1,0.4574,0.5008,2024-05-25 09:48:00,3
u_0102,GEN_DA_BI_TOOLS_036,DA,BI_VISUALIZATION,BI_VISUALIZATION,THEORY,EASY,0.3,0,0.329,0.3283,2024-05-25 09:53:00,4
u_0102,GEN_DA_BI_TOOLS_025,DA,BI_VISUALIZATION,BI_VISUALIZATION,THEORY,EASY,0.3,0,0.3283,0.3277,2024-05-25 10:00:00,5
u_0102,GEN_DA_BI_TOOLS_021,DA,BI_VISUALIZATION,BI_VISUALIZATION,THEORY,EASY,0.3,1,0.3277,0.3815,2024-05-25 10:06:00,6
u_0102,GEN_DA_STATISTICS_001,DA,STATISTICS_EXPERIMENTATION,STATISTICS_EXPERIMENTATION,THEORY,EASY,0.3,0,0.293,0.2924,2024-05-25 10:11:00,7
u_0102,GEN_DA_STATISTICS_011,DA,STATISTICS_EXPERIMENTATION,STATISTICS_EXPERIMENTATION,THEORY,EASY,0.3,0,0.2924,0.2918,2024-05-25 10:16:00,8
u_0102,DA_YH_059,DA,STATISTICS_EXPERIMENTATION,STATISTICS_EXPERIMENTATION,THEORY,EASY,0.3,2,0.2918,0.3485,2024-05-25 10:19:00,9
